Timestamp,ID,Latitude,Longitude,Vibration
2026-05-07 15:02:37,DUMMY-99,-6.2146,106.8451,26.0
2026-05-07 15:02:38,SENS-JAKSEL,-6.2615,106.8106,13.0
2026-05-07 15:02:38,DUMMY-99,-6.2146,106.8451,90.0
2026-05-07 15:02:41,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:02:42,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:02:45,DUMMY-99,-6.2146,106.8451,57.0
2026-05-07 15:02:45,SENS-JAKPUS,-6.1754,106.8272,81.0
2026-05-07 15:02:46,DUMMY-99,-6.2146,106.8451,21.0
2026-05-07 15:02:47,SENS-JAKSEL,-6.2615,106.8106,17.0
2026-05-07 15:02:49,DUMMY-99,-6.2146,106.8451,6.0
2026-05-07 15:02:51,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:02:52,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:02:54,SENS-JAKPUS,-6.1754,106.8272,1.0
2026-05-07 15:02:54,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:02:56,SENS-JAKSEL,-6.2615,106.8106,19.0
2026-05-07 15:02:57,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:02:59,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:03:00,DUMMY-99,-6.2146,106.8451,14.0
2026-05-07 15:03:02,DUMMY-99,-6.2146,106.8451,84.0
2026-05-07 15:03:03,SENS-JAKPUS,-6.1754,106.8272,18.0
2026-05-07 15:03:04,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:03:05,SENS-JAKSEL,-6.2615,106.8106,0.0
2026-05-07 15:03:07,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:03:08,DUMMY-99,-6.2146,106.8451,16.0
2026-05-07 15:03:10,DUMMY-99,-6.2146,106.8451,1.0
2026-05-07 15:03:12,SENS-JAKPUS,-6.1754,106.8272,15.0
2026-05-07 15:03:12,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:03:14,SENS-JAKSEL,-6.2615,106.8106,18.0
2026-05-07 15:03:14,DUMMY-99,-6.2146,106.8451,90.0
2026-05-07 15:03:17,DUMMY-99,-6.2146,106.8451,61.0
2026-05-07 15:03:18,DUMMY-99,-6.2146,106.8451,3.0
2026-05-07 15:03:20,DUMMY-99,-6.2146,106.8451,12.0
2026-05-07 15:03:21,SENS-JAKPUS,-6.1754,106.8272,71.0
2026-05-07 15:03:22,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:03:23,SENS-JAKSEL,-6.2615,106.8106,13.0
2026-05-07 15:03:24,DUMMY-99,-6.2146,106.8451,81.0
2026-05-07 15:03:27,DUMMY-99,-6.2146,106.8451,26.0
2026-05-07 15:03:28,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:03:30,SENS-JAKPUS,-6.1754,106.8272,6.0
2026-05-07 15:03:30,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:03:32,SENS-JAKSEL,-6.2615,106.8106,7.0
2026-05-07 15:03:32,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:03:34,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:03:37,DUMMY-99,-6.2146,106.8451,77.0
2026-05-07 15:03:38,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:03:39,SENS-JAKPUS,-6.1754,106.8272,4.0
2026-05-07 15:03:40,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:03:41,SENS-JAKSEL,-6.2615,106.8106,19.0
2026-05-07 15:03:43,DUMMY-99,-6.2146,106.8451,21.0
2026-05-07 15:03:45,DUMMY-99,-6.2146,106.8451,71.0
2026-05-07 15:03:46,DUMMY-99,-6.2146,106.8451,29.0
2026-05-07 15:03:48,SENS-JAKPUS,-6.1754,106.8272,1.0
2026-05-07 15:03:49,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:03:50,SENS-JAKSEL,-6.2615,106.8106,0.0
2026-05-07 15:03:50,DUMMY-99,-6.2146,106.8451,22.0
2026-05-07 15:03:53,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:03:54,DUMMY-99,-6.2146,106.8451,23.0
2026-05-07 15:03:57,DUMMY-99,-6.2146,106.8451,19.0
2026-05-07 15:03:57,SENS-JAKPUS,-6.1754,106.8272,7.0
2026-05-07 15:03:58,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:03:59,SENS-JAKSEL,-6.2615,106.8106,13.0
2026-05-07 15:04:00,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:04:02,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:04:04,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:04:06,SENS-JAKPUS,-6.1754,106.8272,16.0
2026-05-07 15:04:07,DUMMY-99,-6.2146,106.8451,62.0
2026-05-07 15:04:08,SENS-JAKSEL,-6.2615,106.8106,70.0
2026-05-07 15:04:08,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:04:10,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:04:12,DUMMY-99,-6.2146,106.8451,13.0
2026-05-07 15:04:15,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:04:15,SENS-JAKPUS,-6.1754,106.8272,2.0
2026-05-07 15:04:17,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:04:17,SENS-JAKSEL,-6.2615,106.8106,16.0
2026-05-07 15:04:19,DUMMY-99,-6.2146,106.8451,22.0
2026-05-07 15:04:20,DUMMY-99,-6.2146,106.8451,16.0
2026-05-07 15:04:23,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:04:24,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:04:25,SENS-JAKPUS,-6.1754,106.8272,11.0
2026-05-07 15:04:27,SENS-JAKSEL,-6.2615,106.8106,7.0
2026-05-07 15:04:27,DUMMY-99,-6.2146,106.8451,12.0
2026-05-07 15:04:28,DUMMY-99,-6.2146,106.8451,3.0
2026-05-07 15:04:30,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:04:33,DUMMY-99,-6.2146,106.8451,82.0
2026-05-07 15:04:34,SENS-JAKPUS,-6.1754,106.8272,3.0
2026-05-07 15:04:35,DUMMY-99,-6.2146,106.8451,26.0
2026-05-07 15:04:36,SENS-JAKSEL,-6.2615,106.8106,9.0
2026-05-07 15:04:37,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:04:39,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:04:41,DUMMY-99,-6.2146,106.8451,9.0
2026-05-07 15:04:42,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:04:43,SENS-JAKPUS,-6.1754,106.8272,17.0
2026-05-07 15:04:44,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:04:45,SENS-JAKSEL,-6.2615,106.8106,20.0
2026-05-07 15:04:46,DUMMY-99,-6.2146,106.8451,22.0
2026-05-07 15:04:49,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:04:51,DUMMY-99,-6.2146,106.8451,0.0
2026-05-07 15:04:52,SENS-JAKPUS,-6.1754,106.8272,19.0
2026-05-07 15:04:53,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:04:54,SENS-JAKSEL,-6.2615,106.8106,17.0
2026-05-07 15:04:54,DUMMY-99,-6.2146,106.8451,19.0
2026-05-07 15:04:57,DUMMY-99,-6.2146,106.8451,22.0
2026-05-07 15:04:59,DUMMY-99,-6.2146,106.8451,1.0
2026-05-07 15:05:00,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:05:01,SENS-JAKPUS,-6.1754,106.8272,1.0
2026-05-07 15:05:02,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:05:03,SENS-JAKSEL,-6.2615,106.8106,13.0
2026-05-07 15:05:04,DUMMY-99,-6.2146,106.8451,23.0
2026-05-07 15:05:07,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:05:09,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:05:10,SENS-JAKPUS,-6.1754,106.8272,9.0
2026-05-07 15:05:11,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:05:12,SENS-JAKSEL,-6.2615,106.8106,15.0
2026-05-07 15:05:12,DUMMY-99,-6.2146,106.8451,0.0
2026-05-07 15:05:15,DUMMY-99,-6.2146,106.8451,7.0
2026-05-07 15:05:17,DUMMY-99,-6.2146,106.8451,13.0
2026-05-07 15:05:18,DUMMY-99,-6.2146,106.8451,2.0
2026-05-07 15:05:19,SENS-JAKPUS,-6.1754,106.8272,2.0
2026-05-07 15:05:21,DUMMY-99,-6.2146,106.8451,22.0
2026-05-07 15:05:21,SENS-JAKSEL,-6.2615,106.8106,14.0
2026-05-07 15:05:22,DUMMY-99,-6.2146,106.8451,9.0
2026-05-07 15:05:25,DUMMY-99,-6.2146,106.8451,13.0
2026-05-07 15:05:26,DUMMY-99,-6.2146,106.8451,28.0
2026-05-07 15:05:28,SENS-JAKPUS,-6.1754,106.8272,1.0
2026-05-07 15:05:28,DUMMY-99,-6.2146,106.8451,6.0
2026-05-07 15:05:30,SENS-JAKSEL,-6.2615,106.8106,4.0
2026-05-07 15:05:30,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:05:33,DUMMY-99,-6.2146,106.8451,23.0
2026-05-07 15:05:35,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:05:37,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:05:37,SENS-JAKPUS,-6.1754,106.8272,9.0
2026-05-07 15:05:38,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:05:39,SENS-JAKSEL,-6.2615,106.8106,16.0
2026-05-07 15:05:41,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:05:42,DUMMY-99,-6.2146,106.8451,70.0
2026-05-07 15:05:45,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:05:46,SENS-JAKPUS,-6.1754,106.8272,14.0
2026-05-07 15:05:46,DUMMY-99,-6.2146,106.8451,22.0
2026-05-07 15:05:48,SENS-JAKSEL,-6.2615,106.8106,19.0
2026-05-07 15:05:48,DUMMY-99,-6.2146,106.8451,9.0
2026-05-07 15:05:51,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:05:53,DUMMY-99,-6.2146,106.8451,2.0
2026-05-07 15:05:54,DUMMY-99,-6.2146,106.8451,23.0
2026-05-07 15:05:55,SENS-JAKPUS,-6.1754,106.8272,82.0
2026-05-07 15:05:56,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:05:57,SENS-JAKSEL,-6.2615,106.8106,97.0
2026-05-07 15:05:59,DUMMY-99,-6.2146,106.8451,6.0
2026-05-07 15:06:00,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:06:02,DUMMY-99,-6.2146,106.8451,29.0
2026-05-07 15:06:05,SENS-JAKPUS,-6.1754,106.8272,17.0
2026-05-07 15:06:05,DUMMY-99,-6.2146,106.8451,23.0
2026-05-07 15:06:06,DUMMY-99,-6.2146,106.8451,94.0
2026-05-07 15:06:07,SENS-JAKSEL,-6.2615,106.8106,10.0
2026-05-07 15:06:09,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:06:10,DUMMY-99,-6.2146,106.8451,21.0
2026-05-07 15:06:13,DUMMY-99,-6.2146,106.8451,9.0
2026-05-07 15:06:14,SENS-JAKPUS,-6.1754,106.8272,2.0
2026-05-07 15:06:15,DUMMY-99,-6.2146,106.8451,6.0
2026-05-07 15:06:16,SENS-JAKSEL,-6.2615,106.8106,14.0
2026-05-07 15:06:16,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:06:19,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:06:21,DUMMY-99,-6.2146,106.8451,19.0
2026-05-07 15:06:23,DUMMY-99,-6.2146,106.8451,2.0
2026-05-07 15:06:23,SENS-JAKPUS,-6.1754,106.8272,2.0
2026-05-07 15:06:24,DUMMY-99,-6.2146,106.8451,16.0
2026-05-07 15:06:25,SENS-JAKSEL,-6.2615,106.8106,9.0
2026-05-07 15:06:26,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:06:28,DUMMY-99,-6.2146,106.8451,23.0
2026-05-07 15:06:30,DUMMY-99,-6.2146,106.8451,7.0
2026-05-07 15:06:32,SENS-JAKPUS,-6.1754,106.8272,20.0
2026-05-07 15:06:33,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:06:34,SENS-JAKSEL,-6.2615,106.8106,16.0
2026-05-07 15:06:35,DUMMY-99,-6.2146,106.8451,2.0
2026-05-07 15:06:36,DUMMY-99,-6.2146,106.8451,21.0
2026-05-07 15:06:39,DUMMY-99,-6.2146,106.8451,21.0
2026-05-07 15:06:41,DUMMY-99,-6.2146,106.8451,9.0
2026-05-07 15:06:41,SENS-JAKPUS,-6.1754,106.8272,17.0
2026-05-07 15:06:43,DUMMY-99,-6.2146,106.8451,0.0
2026-05-07 15:06:43,SENS-JAKSEL,-6.2615,106.8106,8.0
2026-05-07 15:06:46,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:06:49,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:06:50,SENS-JAKPUS,-6.1754,106.8272,14.0
2026-05-07 15:06:51,DUMMY-99,-6.2146,106.8451,3.0
2026-05-07 15:06:52,SENS-JAKSEL,-6.2615,106.8106,16.0
2026-05-07 15:06:53,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:06:54,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:06:57,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:06:58,DUMMY-99,-6.2146,106.8451,25.0
2026-05-07 15:06:59,SENS-JAKPUS,-6.1754,106.8272,5.0
2026-05-07 15:07:01,DUMMY-99,-6.2146,106.8451,7.0
2026-05-07 15:07:01,SENS-JAKSEL,-6.2615,106.8106,18.0
2026-05-07 15:07:02,DUMMY-99,-6.2146,106.8451,14.0
2026-05-07 15:07:05,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:07:07,DUMMY-99,-6.2146,106.8451,7.0
2026-05-07 15:07:08,SENS-JAKPUS,-6.1754,106.8272,18.0
2026-05-07 15:07:08,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:07:10,SENS-JAKSEL,-6.2615,106.8106,73.0
2026-05-07 15:07:10,DUMMY-99,-6.2146,106.8451,29.0
2026-05-07 15:07:13,DUMMY-99,-6.2146,106.8451,97.0
2026-05-07 15:07:14,DUMMY-99,-6.2146,106.8451,6.0
2026-05-07 15:07:17,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:07:17,SENS-JAKPUS,-6.1754,106.8272,7.0
2026-05-07 15:07:19,DUMMY-99,-6.2146,106.8451,16.0
2026-05-07 15:07:19,SENS-JAKSEL,-6.2615,106.8106,0.0
2026-05-07 15:07:21,DUMMY-99,-6.2146,106.8451,28.0
2026-05-07 15:07:23,DUMMY-99,-6.2146,106.8451,98.0
2026-05-07 15:07:25,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:07:26,SENS-JAKPUS,-6.1754,106.8272,12.0
2026-05-07 15:07:27,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:07:28,SENS-JAKSEL,-6.2615,106.8106,15.0
2026-05-07 15:07:28,DUMMY-99,-6.2146,106.8451,0.0
2026-05-07 15:07:30,DUMMY-99,-6.2146,106.8451,29.0
2026-05-07 15:07:33,DUMMY-99,-6.2146,106.8451,23.0
2026-05-07 15:07:34,DUMMY-99,-6.2146,106.8451,13.0
2026-05-07 15:07:35,SENS-JAKPUS,-6.1754,106.8272,4.0
2026-05-07 15:07:36,DUMMY-99,-6.2146,106.8451,12.0
2026-05-07 15:07:37,SENS-JAKSEL,-6.2615,106.8106,9.0
2026-05-07 15:07:39,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:07:40,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:07:42,DUMMY-99,-6.2146,106.8451,21.0
2026-05-07 15:07:44,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:07:44,SENS-JAKPUS,-6.1754,106.8272,3.0
2026-05-07 15:07:46,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:07:47,SENS-JAKSEL,-6.2615,106.8106,5.0
2026-05-07 15:07:48,DUMMY-99,-6.2146,106.8451,19.0
2026-05-07 15:07:50,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:07:52,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:07:54,SENS-JAKPUS,-6.1754,106.8272,0.0
2026-05-07 15:07:54,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:07:56,SENS-JAKSEL,-6.2615,106.8106,5.0
2026-05-07 15:07:57,DUMMY-99,-6.2146,106.8451,56.0
2026-05-07 15:07:59,DUMMY-99,-6.2146,106.8451,1.0
2026-05-07 15:08:01,DUMMY-99,-6.2146,106.8451,14.0
2026-05-07 15:08:02,DUMMY-99,-6.2146,106.8451,0.0
2026-05-07 15:08:03,SENS-JAKPUS,-6.1754,106.8272,8.0
2026-05-07 15:08:04,DUMMY-99,-6.2146,106.8451,83.0
2026-05-07 15:08:05,SENS-JAKSEL,-6.2615,106.8106,0.0
2026-05-07 15:08:07,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:08:09,DUMMY-99,-6.2146,106.8451,1.0
2026-05-07 15:08:10,DUMMY-99,-6.2146,106.8451,28.0
2026-05-07 15:08:12,SENS-JAKPUS,-6.1754,106.8272,6.0
2026-05-07 15:08:13,DUMMY-99,-6.2146,106.8451,81.0
2026-05-07 15:08:14,SENS-JAKSEL,-6.2615,106.8106,12.0
2026-05-07 15:08:14,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:08:16,DUMMY-99,-6.2146,106.8451,21.0
2026-05-07 15:08:19,DUMMY-99,-6.2146,106.8451,3.0
2026-05-07 15:08:20,DUMMY-99,-6.2146,106.8451,19.0
2026-05-07 15:08:21,SENS-JAKPUS,-6.1754,106.8272,13.0
2026-05-07 15:08:22,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:08:23,SENS-JAKSEL,-6.2615,106.8106,3.0
2026-05-07 15:08:25,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:08:27,DUMMY-99,-6.2146,106.8451,88.0
2026-05-07 15:08:28,DUMMY-99,-6.2146,106.8451,9.0
2026-05-07 15:08:30,SENS-JAKPUS,-6.1754,106.8272,6.0
2026-05-07 15:08:30,DUMMY-99,-6.2146,106.8451,9.0
2026-05-07 15:08:32,SENS-JAKSEL,-6.2615,106.8106,16.0
2026-05-07 15:08:33,DUMMY-99,-6.2146,106.8451,1.0
2026-05-07 15:08:34,DUMMY-99,-6.2146,106.8451,69.0
2026-05-07 15:08:36,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:08:39,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:08:39,SENS-JAKPUS,-6.1754,106.8272,7.0
2026-05-07 15:08:41,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:08:41,SENS-JAKSEL,-6.2615,106.8106,14.0
2026-05-07 15:08:43,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:08:44,DUMMY-99,-6.2146,106.8451,66.0
2026-05-07 15:08:47,DUMMY-99,-6.2146,106.8451,19.0
2026-05-07 15:08:48,SENS-JAKPUS,-6.1754,106.8272,17.0
2026-05-07 15:08:49,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:08:50,SENS-JAKSEL,-6.2615,106.8106,62.0
2026-05-07 15:08:51,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:08:52,DUMMY-99,-6.2146,106.8451,3.0
2026-05-07 15:08:55,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:08:57,DUMMY-99,-6.2146,106.8451,7.0
2026-05-07 15:08:57,SENS-JAKPUS,-6.1754,106.8272,17.0
2026-05-07 15:08:58,DUMMY-99,-6.2146,106.8451,28.0
2026-05-07 15:08:59,SENS-JAKSEL,-6.2615,106.8106,15.0
2026-05-07 15:09:01,DUMMY-99,-6.2146,106.8451,19.0
2026-05-07 15:09:02,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:09:05,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:09:06,SENS-JAKPUS,-6.1754,106.8272,75.0
2026-05-07 15:09:07,DUMMY-99,-6.2146,106.8451,3.0
2026-05-07 15:09:08,SENS-JAKSEL,-6.2615,106.8106,13.0
2026-05-07 15:09:09,DUMMY-99,-6.2146,106.8451,58.0
2026-05-07 15:09:11,DUMMY-99,-6.2146,106.8451,99.0
2026-05-07 15:09:13,DUMMY-99,-6.2146,106.8451,55.0
2026-05-07 15:09:15,DUMMY-99,-6.2146,106.8451,26.0
2026-05-07 15:09:15,SENS-JAKPUS,-6.1754,106.8272,18.0
2026-05-07 15:09:16,DUMMY-99,-6.2146,106.8451,7.0
2026-05-07 15:09:17,SENS-JAKSEL,-6.2615,106.8106,64.0
2026-05-07 15:09:18,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:09:20,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:09:23,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:09:24,SENS-JAKPUS,-6.1754,106.8272,20.0
2026-05-07 15:09:25,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:09:26,SENS-JAKSEL,-6.2615,106.8106,9.0
2026-05-07 15:09:27,DUMMY-99,-6.2146,106.8451,85.0
2026-05-07 15:09:28,DUMMY-99,-6.2146,106.8451,0.0
2026-05-07 15:09:31,DUMMY-99,-6.2146,106.8451,23.0
2026-05-07 15:09:33,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:09:33,SENS-JAKPUS,-6.1754,106.8272,6.0
2026-05-07 15:09:34,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:09:35,SENS-JAKSEL,-6.2615,106.8106,3.0
2026-05-07 15:09:36,DUMMY-99,-6.2146,106.8451,16.0
2026-05-07 15:09:38,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:09:41,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:09:42,SENS-JAKPUS,-6.1754,106.8272,0.0
2026-05-07 15:09:42,DUMMY-99,-6.2146,106.8451,16.0
2026-05-07 15:09:44,SENS-JAKSEL,-6.2615,106.8106,1.0
2026-05-07 15:09:44,DUMMY-99,-6.2146,106.8451,0.0
2026-05-07 15:09:47,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:09:49,DUMMY-99,-6.2146,106.8451,60.0
2026-05-07 15:09:51,DUMMY-99,-6.2146,106.8451,22.0
2026-05-07 15:09:51,SENS-JAKPUS,-6.1754,106.8272,2.0
2026-05-07 15:09:52,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:09:53,SENS-JAKSEL,-6.2615,106.8106,64.0
2026-05-07 15:09:54,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:09:57,DUMMY-99,-6.2146,106.8451,75.0
2026-05-07 15:09:59,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:10:01,SENS-JAKPUS,-6.1754,106.8272,16.0
2026-05-07 15:10:01,DUMMY-99,-6.2146,106.8451,26.0
2026-05-07 15:10:02,DUMMY-99,-6.2146,106.8451,14.0
2026-05-07 15:10:03,SENS-JAKSEL,-6.2615,106.8106,80.0
2026-05-07 15:10:05,DUMMY-99,-6.2146,106.8451,21.0
2026-05-07 15:10:07,DUMMY-99,-6.2146,106.8451,63.0
2026-05-07 15:10:08,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:10:10,SENS-JAKPUS,-6.1754,106.8272,7.0
2026-05-07 15:10:10,DUMMY-99,-6.2146,106.8451,16.0
2026-05-07 15:10:12,SENS-JAKSEL,-6.2615,106.8106,14.0
2026-05-07 15:10:12,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:10:14,DUMMY-99,-6.2146,106.8451,29.0
2026-05-07 15:10:16,DUMMY-99,-6.2146,106.8451,84.0
2026-05-07 15:10:18,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:10:19,SENS-JAKPUS,-6.1754,106.8272,7.0
2026-05-07 15:10:21,DUMMY-99,-6.2146,106.8451,57.0
2026-05-07 15:10:21,SENS-JAKSEL,-6.2615,106.8106,20.0
2026-05-07 15:10:23,DUMMY-99,-6.2146,106.8451,70.0
2026-05-07 15:10:25,DUMMY-99,-6.2146,106.8451,23.0
2026-05-07 15:10:26,DUMMY-99,-6.2146,106.8451,1.0
2026-05-07 15:10:28,SENS-JAKPUS,-6.1754,106.8272,3.0
2026-05-07 15:10:29,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:10:30,SENS-JAKSEL,-6.2615,106.8106,8.0
2026-05-07 15:10:31,DUMMY-99,-6.2146,106.8451,19.0
2026-05-07 15:10:32,DUMMY-99,-6.2146,106.8451,16.0
2026-05-07 15:10:34,DUMMY-99,-6.2146,106.8451,21.0
2026-05-07 15:10:36,DUMMY-99,-6.2146,106.8451,2.0
2026-05-07 15:10:37,SENS-JAKPUS,-6.1754,106.8272,64.0
2026-05-07 15:10:39,DUMMY-99,-6.2146,106.8451,2.0
2026-05-07 15:10:39,SENS-JAKSEL,-6.2615,106.8106,18.0
2026-05-07 15:10:40,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:10:43,DUMMY-99,-6.2146,106.8451,7.0
2026-05-07 15:10:44,DUMMY-99,-6.2146,106.8451,75.0
2026-05-07 15:10:46,SENS-JAKPUS,-6.1754,106.8272,12.0
2026-05-07 15:10:47,DUMMY-99,-6.2146,106.8451,22.0
2026-05-07 15:10:48,SENS-JAKSEL,-6.2615,106.8106,61.0
2026-05-07 15:10:48,DUMMY-99,-6.2146,106.8451,26.0
2026-05-07 15:10:51,DUMMY-99,-6.2146,106.8451,7.0
2026-05-07 15:10:52,DUMMY-99,-6.2146,106.8451,6.0
2026-05-07 15:10:54,DUMMY-99,-6.2146,106.8451,9.0
2026-05-07 15:10:55,SENS-JAKPUS,-6.1754,106.8272,17.0
2026-05-07 15:10:57,DUMMY-99,-6.2146,106.8451,9.0
2026-05-07 15:10:57,SENS-JAKSEL,-6.2615,106.8106,10.0
2026-05-07 15:10:59,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:11:01,DUMMY-99,-6.2146,106.8451,2.0
2026-05-07 15:11:03,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:11:04,SENS-JAKPUS,-6.1754,106.8272,5.0
2026-05-07 15:11:05,DUMMY-99,-6.2146,106.8451,13.0
2026-05-07 15:11:06,SENS-JAKSEL,-6.2615,106.8106,13.0
2026-05-07 15:11:06,DUMMY-99,-6.2146,106.8451,16.0
2026-05-07 15:11:08,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:11:10,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:11:13,DUMMY-99,-6.2146,106.8451,25.0
2026-05-07 15:11:13,SENS-JAKPUS,-6.1754,106.8272,9.0
2026-05-07 15:11:14,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:11:15,SENS-JAKSEL,-6.2615,106.8106,11.0
2026-05-07 15:11:16,DUMMY-99,-6.2146,106.8451,1.0
2026-05-07 15:11:18,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:11:21,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:11:22,SENS-JAKPUS,-6.1754,106.8272,18.0
